Song Name,Lyrics
Passionfruit,"Hold on, hold on, fuck that
Fuck that shit
Hold on, I got to start this motherfuckin' record over again
Wait a minute
Fuck that shit
Still on this motherfuckin' record
I'ma play this motherfucka for y'all
Ayy, y'all get some more drinks goin' on
I'll sound a whole lot better
Listen
Seeing you got ritualistic
Cleansin' my soul of addiction for now
'Cause I'm fallin' apart
Yeah, tension
Between us just like picket fences
You got issues that I won't mention for now
'Cause we're fallin' apart
Passionate from miles away
Passive with the things you say
Passin' up on my old ways
I can't blame you, no, no
Passionate from miles away
Passive with the things you say
Passin' up on my old ways
I can't blame you, no, no
Listen
Harder buildin' trust from a distance
I think we should rule out commitment for now
'Cause we're fallin' apart
Leavin'
You're just doing that to get even
Don't pick up the pieces, just leave it for now
They keep fallin' apart
Passionate from miles away
Passive with the things you say
Passin' up on my old ways
I can't blame you, no, no
Passionate from miles away
Passive with the things you say
Passin' up on my old ways
I can't blame you, no, no
Um, trying to think of the right thing to say"
One Dance,"Baby, I like your style
Grips on your waist
Front way, back way
You know that I don't play
Streets not safe
But I never run away
Even when I'm away
Oti, oti, there's never much love when we go OT
I pray to make it back in one piece
I pray, I pray
That's why I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
Baby, I like your style
Strength and guidance
All that I'm wishin' for my friends
Nobody makes it from my ends
I had to bust up the silence
You know you gotta stick by me
Soon as you see the text, reply me
I don't wanna spend time fighting
We've got no time
And that's why I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
Got a pretty girl and she love me long time
Wine it, wine it, and she love me long time
Ooh yeah, very long time
Back up, back up, back up and wine it
Back up, back up and wine it
Girl, just back up, back up, back up and wine it
Ooh yeah, very long time
Back, up, back up and wine it, girl
Ooh, tell me
I need to know, where do you wanna go?
'Cause if you're down, I'll take it slow
Make you lose control
Where, where, where
Where, where, where, where (ooh yeah, very long time)
(Back, up, back up and wine it, girl)
'Cause if you're down (back up, back up and)
'Cause if you're down (back up, back up and)
'Cause if you're down (back up, back up and)
I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me"
Nice For What,"I wanna know who mothafuckin' representin' in here tonight
Hold on, hold on
I keep lettin' you back in (You back in)
How can I, explain myself?
Care for me, care for me, you said you'd care for me
There for me, there for me, said you'd be there for me
(Lil Weezyana shit)
Cry for me, cry for me, you said you'd die for me
(Murda on the beat)
Give to me, give to me, why won't you live for me?
Care for me, care for me, I know you care for me
(A song for y'all to cut up to, you know?)
There for me, there for me, said you'd be there for me (Yeah)
Cry for me, cry for me, you said you'd die for me
Give to me, give to me, why won't you live for me?
Everybody get your mothafuckin' roll on
I know shorty and she doesn't want no slow song
Had a man last year, life goes on
Haven't let that thing loose, girl, in so long
You've been inside, know you like to lay low
I've been peepin' what you bringin' to the table
Workin' hard, girl, everything paid for
First-last, phone bill, car note, cable
With your phone out, gotta hit them angles
With your phone out, snappin' like you Fabo
And you showin' off, but it's alright
And you showin' off, but it's alright (Alright!)
It's a short life, yeah
Care for me, care for me, you said you'd care for me
There for me, there for me, said you'd be there for me
Cry for me, cry for me, you said you'd die for me
Give to me, give to me, why won't you live for me?
That's a real one in your reflection
Without a follow, without a mention
You really pipin' up on these niggas
You gotta be nice for what to these niggas?
I understand, you got a hunnid bands
You got a baby Benz, you got some bad friends
High school pics, you was even bad then
You ain't stressin' off no lover in the past tense
You already had them
Work at 8 a.m., finish 'round five
Hoes talk down, you don't see 'em outside
Yeah, they don't really be the same offline
You know dark days, you know hard times
Doin' overtime for the last month
Saturday, call the girls, get 'em gassed up
Gotta hit the club, gotta make that ass jump
Gotta hit the club like you hit them mothafuckin' angles
With your phone out, snappin' like you Fabo
And you showin' off, but it's alright
And you showin' off, but it's alright (Alright!)
It's a short life
Uh-huh! (Oh yeah!)
These hoes! (They mad!)
Your boy! (I had!)
I made! (Watch the breakdown)
Care for me, care for me, you said you'd care for me
There for me, there for me, said you'd be there for me
Cry for me, cry for me, you said you'd die for me
Give to me, give to me, why won't you live for me?
Gotta make that jump, gotta make that, gotta, gotta make that
Gotta make that jump, gotta make that, gotta, gotta make that
Gotta, gotta, gotta g-g-gotta, g-g-gotta, gotta
Gotta, g-g-gotta, gotta, gotta make that jump, jump (Let's go)
Bend it over, lift it up, bend it over, lift it up (Make that jump, jump)
Bend it over, lift it up, bend it over, lift it up (Make that jump, jump)
Bend it over, over, over, over, over, lift it up (Make that jump, jump)
Bend it over, lift it up (Make that jump, jump)
Bend it over, lift it up (Make that jump, jump)
That's a real one in your reflection
Without a follow, without a mention
You really pipin' up on these niggas
You gotta be nice for what to these niggas?
I understand
Care for me, care for me, you said you'd care for me
There for me, there for me, said you'd be there for me
Give to me, give to me, why won't you live for me?
Cry for me, cry for me, you said you'd cry for me
Gotta hit the club like you hit them, hit them, hit them angles
It's a short life, yeah
Cry for me, cry for me, you said you'd die for me
Give to me, give to me, why won't you live for me?"
In My Feelings,"Trap, TrapMoneyBenny
This shit got me in my feelings
Gotta be real with it, yup
Kiki, do you love me? Are you riding?
Say you'll never ever leave from beside me
'Cause I want ya, and I need ya
And I'm down for you always
KB, do you love me? Are you riding?
Say you'll never ever leave from beside me
'Cause I want ya, and I need ya
And I'm down for you always
Look, the new me is really still the real me
I swear you gotta feel me before they try and kill me
They gotta make some choices, they runnin' out of options
'Cause I've been going off and they don't know when it's stopping
And when you get to topping
I see that you've been learning
And when I take you shopping
You spend it like you earned it
And when you popped off on your ex, he deserved it
I thought you were the one from the jump that confirmed it
TrapMoneyBenny
I buy you Champagne but you love some Henny
From the block, like you Jenny
I know you special, girl, 'cause I know too many
'Resha, do you love me? Are you riding?
Say you'll never ever leave from beside me
'Cause I want ya, and I need ya
And I'm down for you always
J.T., do you love me? Are you riding?
Say you'll never ever leave from beside me
'Cause I want ya, and I need ya
And I'm down for you always
Two bad bitches and we kissin' in the Wraith
Kissin'-kissin' in the Wraith, kiss-kissin' in the Wraith
I need that black card and the code to the safe
Code to the safe, code-code to the safe-safe
I show him how that neck work
Fuck that Netflix and chill
What's your net-net-net worth?
'Cause I want ya, and I need ya
And I'm down for you always
(Yea, yea, yea, yea, he bad)
And I'm down for you always
(Yea, yea, yea, guess who's back)
And I'm down for you always
D-down for you al-
(Black biggy biggy black biggy black blake)
D-d-down for you always
(I got a new boy, and that nigga trade!)
Kiki, do you love me? Are you riding?
Say you'll never ever leave from beside me
'Cause I want you, and I need ya
And I'm down for you always
KB, do you love me? Are you riding?
Say you'll never ever leave from beside me
'Cause I want ya, and I
Skate and smoke and ride
Now let me see you
Bring that ass, bring that ass, bring that ass back
Bring that ass, bring that ass, bring that ass back
Now let me see you
Shawty say the nigga that she with can't hit
But shawty, I'ma hit it, hit it like I can't miss
Now let me see you
Walk that ass, you're the only one I love
(Walk that ass, walk-walk that ass)
Now let me see you
Now let me see you
(W-w-walk that ass, you're the only one I love)
Now let me see you, now let me see you
Now let me see you
(Bring that ass back)
Trap, TrapMoneyBenny
This shit got me in my feelings
Gotta be real with it, yup (Now let me see you)
BlaqNmilD, you a genius, you diggin' me?
What are y'all talking about?
You don't know that? I don't even care
I need a photo with Drake
Because my Instagram's weak as fuck
I'm just being real, my shit look"
Yes Indeed,"Yeah
Wheezy outta here
The dash, it's digi', the schedule busy
My head in a hoodie, my shorty a goodie
My cousins are crazy, my cousins like Boogie
Life is amazin', it is what it should be
Been here for ten but I feel like a rookie
I tell her, look up, 'cause it's snowin' in Tootsie's
Booked for three years, man you can't even book me
It's me and Lil' Baby, this shit goin' crazy
Wheezy produced it and Weezy F. made me
And she held it down, so she got a Mercedes
Young Money Records, the Army, the Navy
They ran me ten thousand, I threw it like Brady
The foreign is yellow, like Tracee and K.D
I trusted my niggas, they never betrayed me
Met all these niggas, they sweeter than Sadie
When I started out, I just took what they gave me
Did all the favors, they never repaid me
It worked in my favor, 'cause nobody saved me
Brand new whip, got no keys
Tailor my clothes, no starch please
Soon as I nut, you can gon' leave
Got M's in the bank, like yes, indeed
Cartier glasses, I won't even peek at you
Yellow Ferrari like Pikachu
I got 'em waitin' and watchin' what he gon' do
Tryna peep what I do, tryna steal my moves
Twenty-five hundred for a new pair of tennis shoes
The same price, I could make them youngins come and finish you
Lawyer been chargin', he a Jewish like he voodoo
Real dope boy, hundred thousand in Evisu
Presidential tints slide by, we don't see you
I been gettin' money, I ain't worried 'bout what he do
I'm gettin' money like I'm from the '80s
Me and Drake 'bout to drop man, this shit gon' go crazy
They know I'm the truth, comin' straight from the basement
I'm straight as the street, man I come from the pavement
A million, all hundreds, it make em 'go crazy
Wah-wah-wah, bitch, I'm Lil' Baby
Brand new whip, got no keys
Tailor my clothes, no starch please
Soon as I nut, you can gon' leave
Got M's in the bank, like yes, indeed
Me and my dawg goin' all the way
When you livin' like this, they supposed to hate
Brand new whip, got no keys
Tailor my clothes, no starch please
Soon as I nut, you can gon' leave
Got M's in the bank, like yes, indeed
Me and my dawg goin' all the way
When you livin' like this, they supposed to hate
Wheezy outta here"
Best I Ever Had,"You know, a lot of girls be
Thinkin' my songs are about them, but
This is not to get confused
This one's for you
Baby, you my everything, you all I ever wanted
We could do it real big, bigger than you ever done it
You be up on everything, other hoes ain't never on it
I want this forever, I swear I can spend whatever on it
'Cause she hold me down every time I hit her up
When I get right, I promise that we gon' live it up
She made me beg for it 'til she give it up
And I say the same thing every single time
I say, you the fuckin' best (ayy), you the fuckin' best (ayy)
You the fuckin' best (ayy), you the fuckin' best (ayy)
You the best I ever had (ayy), best I ever had (ayy)
Best I ever had (ayy), best I ever had
I say, you the fuckin'
Know you got a roommate, call me when there's no one there
Put the key under the mat and you know I be over there (yup)
I be over there, shawty, I be over there
I be hittin' all the spots that you ain't even know was there
Ha, and you don't even have to ask twice
You could have my heart or we could share it like the last slice
Always felt like you was so accustomed to the fast life
Have a nigga thinkin' that he met you in a past life
Sweatpants, hair tied, chillin' with no make-up on
That's when you're the prettiest, I hope that you don't take it wrong
You don't even trip when friends say, ""You ain't bringin' Drake along?""
You know that I'm workin', I'll be there soon as I make it home
And she a patient in my waiting room
Never pay attention to the rumors and what they assume
And until them girls prove it
I'm the one that never get confused with
'Cause baby, you my everything, you all I ever wanted
We could do it real big, bigger than you ever done it
You be up on everything, other hoes ain't never on it
I want this forever, I swear I can spend whatever on it
'Cause she hold me down every time I hit her up
When I get right, I promise that we gon' live it up
She made me beg for it 'til she give it up
And I say the same thing every single time
I say, you the fuckin' best (ayy), you the fuckin' best (ayy)
You the fuckin' best (ayy), you the fuckin' best (ayy)
You the best I ever had (ayy), best I ever had (ayy)
Best I ever had (ayy), best I ever had
I say, you the fuckin'
Sex, love, pain, baby, I be on that Tank shit
Buzz so big I could probably sell a blank disc
When my album drop, bitches'll buy it for the picture
And niggas'll buy it too and claim they got it for they sister
Magazine paper, girl, the money ain't the issue
They bring dinner to my room and ask me to initial
She call me the referee 'cause I be so official
My shirt ain't got no stripes, but I can make your pussy whistle
Like the Andy Griffith theme song
And who told you to put them jeans on?
Double cup love, you the one I lean on
Feelin' for a fix, then you should really get your fiend on
Yeah, just know my condo is the crack spot
Every single show, she out there reppin' like a mascot
Get it from the back and make your fuckin' bra strap pop
All up in your slot 'til a nigga hit the jackpot
Baby, you my everything, you all I ever wanted
We could do it real big, bigger than you ever done it
You be up on everything, other hoes ain't never on it
I want this forever, I swear I can spend whatever on it
'Cause she hold me down every time I hit her up
When I get right, I promise that we gon' live it up
She made me beg for it 'til she give it up
And I say the same thing every single time
I say, you the fuckin' best (ayy), you the fuckin' best (ayy)
You the fuckin' best (ayy), you the fuckin' best (ayy)
You the best I ever had (ayy), best I ever had (ayy)
Best I ever had (ayy), best I ever had
I say, you the fuckin' best (ayy), you the fuckin' best (ayy)
You the fuckin' best (ayy), you the fuckin' best (ayy)
You the best I ever had (ayy), best I ever had (ayy)
Best I ever had (ayy), best I ever had
Uh, aw yeah
See, this the type of joint you gotta dedicate to somebody
Just make sure they that special somebody, ha
Young Money
Yeah
Yeah
You know who you are
I got you"
Jumpman,"If Young Metro don't trust you I'm gon' shoot you
Yeah, yeah
Halloween
Taliban, Taliban
I'm gon' shoot you
Yeah
Jumpman, Jumpman, Jumpman, them boys up to something
They just spent like two or three weeks out the country
Them boys up to something, they just not just bluffing
You don't have to call, I hit my dance like Usher, woo
I just found my tempo like I'm DJ Mustard, woo
I hit that Ginobili with my left hand up like woo
Lobster and Céline for all my babies that I miss
Chicken fingers, French fries for them hoes that wanna diss
Jumpman, Jumpman, Jumpman, them boys up to something
Uh, uh, uh, I think I need some Robitussin
Way too many questions, you must think I trust you
You searching for answers, I do not know nothing, woo
I see 'em tweaking, they know something's coming, woo
Jumpman, Jumpman, Jumpman, them boys up to something, woo
Jumpman, Jumpman, Jumpman, fuck was you expecting? Woo
Chi-Town, Chi-Town, Michael Jordan just had text me, woo
Jumpman, Jumpman, Jumpman, Jumpman, Jumpman, Jumpman
I just seen the jet take off, they up to something
Them boys just not bluffing, them boys just not bluffing
Jumpman, Jumpman, Jumpman, them boys up to something
She was tryna join the team I told her wait
Chicken wings and fries, we don't go on dates
Nobu, Nobu, Nobu, Nobu, Nobu, Nobu
I just throwed a private dinner in LA
Trapping is a hobby, that's the way for me
Money coming fast, we never getting sleep
I, I just had to buy another safe
Bentley Spur and Phantom, Jordan fadeaway
Yeah, Jumpman, Jumpman, I don't need no introduction
Jumpman, Jumpman, Metro Boomin on production, wow
Hundred cousins out in Memphis, they so country, wow
Tell her stay the night, valet your car, come fuck me now
Jumpman, Jumpman, live on TNT, I'm flexing, ooh
Jumpman, Jumpman, they gave me my own collection, ooh
Jump when I say jump, girl, can you take direction? Ooh
Mutombo with the bitches, you keep getting rejected, woo
Heard they came through Magic City on a Monday
Heard they had the club wild, it was star studded
A bunch of girls going wild when your chain flooded
And I had 'em like wow, cup dirty
Dopeman, dopeman, dopeman, dopeman, dopeman, dopeman
Money on the counter, choppers on the floor
I just copped that tempo, DJ Mustard, woo
Way too much codeine and Adderall
We just count up paper racks, whoa
I know Imma get my bitch back, whoa
I count all these racks that I have on me now Imma have you like whoa
Chanel N°9, Chanel N°5, well, you got 'em both
Jumpman, Jumpman, Jumpman, them boys up to something
They just spent like two or three weeks out the country
Them boys up to something, they just not just bluffing
Jumpman, Jumpman, Jumpman, them boys up to something"
"Hold On, We're Going Home","I got my eyes on you
You're everything that I see
I want your hot love and emotion endlessly
I can't get over you
You left your mark on me
I want your hot love and emotion endlessly
'Cause you're a good girl and you know it
You act so different around me
'Cause you're a good girl and you know it
I know exactly who you could be
Just hold on we're going home
Just hold on we're going home
It's hard to do these things alone
Just hold on we're going home
I got my eyes on you
You're everything that I see
I want your hot love and emotion endlessly
I can't get over you
You left your mark on me
I want your hot love and emotion endlessly
'Cause you're a good girl and you know it (oh, yeah)
You act so different around me
'Cause you're a good girl and you know it
I know exactly who you could be
So just hold on we're going home (goin' home)
Just hold on we're going home (goin' home)
It's hard to do these things alone (things alone)
Just hold on we're going home
(Goin' home)
You're the girl
You're the one
Gave you every
Thing I loved
I think there's something
(Baby)
I think there's something
(Baby)
You're the girl
You're the one
Gave you every
Thing I loved
I think there's something
(Baby)
I think there's something
(Baby)
'Cause you're a good girl and you know it
You act so different around me
'Cause you're a good girl and you know it
I know exactly who you could be
Just hold on we're going home (goin' home)
Just hold on we're going home (goin' home)
It's hard to do these things alone (things alone)
Just hold on we're going home
(Goin' home)"
Teenage Fever,"Your heart is hard to carry after dark
You're to blame for what we could have been
'Cause look at what we are
Your friends are scared to tell you you're in too far
Funny that it's always been all about you from the start
I met someone new last night and we kicked it
And I'm going back there tonight
And you know what's on my mind, this time
Going back there tonight
And you know what's on my mind so
If you had my love
And I gave you all my trust
Would you comfort me?
And if somehow you knew
That your love would be untrue
Would you lie to me?
If you had my love
And I gave you all my trust
Would you comfort me?
And if somehow you knew
That your love would be untrue
Would you lie to me?
Out of body
That's just how I feel when I'm around you shawty
Last night we didn't say it, but girl we both thought it
Why second guess? I should have stayed
You say the word, I'm on the way
This shit feels like teenage fever
I'm not scared of it, she ain't either
Why second guess? I should have stayed
'Cause you know what's on my mind so
If you had my love
And I gave you all my trust
Would you comfort me?
And if somehow you knew
That your love would be untrue
Would you lie to me?
If you had my love
And I gave you all my trust
Would you comfort me?
And if somehow you knew
That your love would be untrue
Would you lie to me?
Yeah
Slightly, ha, took a left turn there
But very much 6AM
Slightly been awake for 24 hours
So please forgive me
More ideas and stuff coming, yeah
Yeah fam, I'm waffling, but man is tired fam
Jesus Christ"
Nonstop,"Look, I just flipped the switch (flipped, flipped)
I don't know nobody else that's doin' this
Bodies start to drop, ayy, hit the floor
Now they wanna know me since I hit the top, ayy
This a Rollie, not a stopwatch, shit don't ever stop
This the flow that got the block hot, shit got super hot, ayy
Give me my respect, give me my respect
I just took it left like I'm ambidex'
Bitch, I move through London with the euro-step
Got a sneaker deal and I ain't break a sweat
Catch me 'cause I'm goin' outta there, I'm gone
How I go from 6 to 23 like I'm LeBron?
Servin' up a pack, servin' up a pack
Niggas pullin' gimmicks 'cause they scared to rap, ayy
Funny how they shook, ayy, got these niggas shook
Pullin' back the curtain by myself, take a look, ayy
I'm a bar spitta, I'm a hard hitta
Yeah I'm light skinned, but I'm still a dark nigga
I'm a wig splitta, I'm a tall figure
I'm a unforgivin' wild-ass dog nigga
Somethin' wrong with 'em, got 'em all bitter
I'm a bill printer, I'm a grave digger
Yeah, I am what I am
I don't have no time for no misunderstandings again
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin'
This a Rollie, not a stopwatch, shit don't ever stop
From smokin' the chicken, the bass is kickin'
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is
Future took the business and ran it for me
I let Ollie take the owl, told him brand it for me
I get two million a pop and that's standard for me
Like I went blind dog, you gotta hand it to me
(Gotta gimme that shit, dog)
Prayed, then I prayed again (amen, Lord)
Had a moment but it came and went
(They don't love you no more)
You don't wanna play with him (nah, nah, nah)
They'll be mournin' you like 8AM (R.I.P.)
Pinky ring 'til I get a wedding ring (whoa, yeah)
Love my brothers, cut 'em in on anything (big slice)
And you know it's King Slime Drizzy, damn (whoa, yeah)
She just said I'm bae, I hit the thizzle dance (Mac Dre shit)
Either hand is the upper hand (oh yeah, shit)
Got a bubba on my other hand (oh yeah, shit, yeah)
This shit ain't no hunnid bands (nah, nah, nah, nah)
Palace look like Buckingham
Bills so big, I call 'em Williams, for real
Reasons to go crazy, got a trillion for real
They been tryin' me but I'm resilient for real
I can't go in public like civilian for real
And I hardly take offense
Money for revenge, man, that's hardly an expense
Al Haymon checks off of all of my events
I like all the profit, man, I hardly do percents (I don't do that shit)
A big part of me resents
Niggas that I knew from when I started in this shit
They see what I got and, man, it's hard to be content
Fuck what they got goin' on, I gotta represent (ayy)
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin'
This a Rollie, not a stopwatch, shit don't ever stop
From smokin' the chicken, the bass is kickin'
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin'
This the flow that got the block hot, shit got super hot"
Started From the Bottom,"Started
(Zombie on the track)
Started from the bottom, now we're here
Started from the bottom, now my whole team fuckin' here
Started from the bottom, now we're here
Started from the bottom, now the whole team here, nigga
Started from the bottom, now we're here
Started from the bottom, now my whole team here, nigga
Started from the bottom, now we're here
Started from the bottom, now the whole team fuckin' here
I done kept it real from the jump
Living at my mama house we'd argue every month
Nigga, I was tryna get it on my own
Workin' all night, traffic on the way home
And my uncle calling me like, ""Where ya at?
I gave you the keys told you bring it right back""
Nigga, I just think it's funny how it goes
Now I'm on the road, half a million for a show
And we started from the bottom, now we're here
Started from the bottom, now my whole team fuckin' here
Started from the bottom, now we're here
Started from the bottom, now the whole team here, nigga
Started from the bottom, now we're here
Started from the bottom, now the whole team fuckin' here
Started from the bottom, now we're here
Started from the bottom, now the whole team here, nigga
Boys tell stories 'bout the man
Say I never struggled, wasn't hungry, yeah, I doubt it, nigga
I could turn your boy into the man
There ain't really much I hear that's poppin' off without us, nigga
We just want the credit where it's due
I'ma worry 'bout me, give a fuck about you
Nigga, just as a reminder to myself
I wear every single chain, even when I'm in the house
'Cause we started from the bottom, now we're here
Started from the bottom, now my whole team fuckin' here
Started from the bottom, now we're here
Started from the bottom, now the whole team here, nigga
No new niggas, nigga we don't feel that
Fuck a fake friend, where your real friends at?
We don't like to do too much explainin'
Story stay the same, I never changed it
No new niggas, nigga we don't feel that
Fuck a fake friend, where your real friends at?
We don't like to do too much explainin'
Story stay the same through the money and the fame
'Cause we started from the bottom, now we're here
Started from the bottom, now my whole team fuckin' here
Started from the bottom, now we're here
Started from the bottom, now the whole team here, nigga
Started from the bottom, now we're here
Started from the bottom, now my whole team here, nigga
Started from the bottom, now we're here
Started from the bottom, now the whole team here, nigga"
Yebba’s Heartbreak,"How much better can I show my love for you
Than say ""I do, I do, I do""?
I do, I do, I do
You may not know right where you're going, but
I do, I do, I do
And all the times you wasn't chosen, well, I'll make it up to you
All of the feelings you're not showing
When your river's overflowing, mmm
It's the truth, swear to you
I do, I do, I do, I do, I do
And all that you are, I do
My single line of stars in noon
Reflection of the very moon, I do
I do, I do, I do
Show my love for you
Can I show my love for you?
(Can I show my love for you?)"
MIA (feat. Drake),"Bad Bunny, baby, bebé
Yeh-yeh-yeh-yeh
Yeah
Todos están pendiente' a ti (wuh)
Pero tú puesta pa' mí (ajá)
Haciendo que me odien más (yeh-yeh-yeh)
Porque todos te quieren probar (ah)
Lo que no saben es que no te dejas llevar de cualquiera
Y todos te quieren probar (ah)
Lo que no saben es que hoy yo te voy a buscar (yeh-yeh; ¡rrrra!)
Dile que tú eres mía, mía
Tú sabe' que eres mía, mía
Tú misma lo decías
Cuando yo te lo hacía
Yeh, dile que tú eres mía, mía
Tú sabe' que eres mía, mía
Tú misma lo decías
Cuando yo te lo hacía
Yeh-yeh-yeh-yeh
Bebé, yo soy fan de tu caminar
Te doy todo lo mío, hasta mi respirar (yeh)
Contigo veo todo como en espiral (yeh)
Quiero tirarnos fotos y que se hagan viral (ah)
Tus ojos me concentran como Adderall (wuh)
Contigo me subes al overall (yeh)
Te toco y hasta el mundo deja de girar (wuh)
A nosotros ni la muerte nos va a separar (nah)
Bebé, yo soy tuyo na' má' (na' má')
Diles que conmigo te vas (wuh)
Que dejen de tirarte (prrr)
Que a ti nadie va a tocarte
Dile que tú eres mía, mía
Tú sabes que eres mía, mía
Tú misma lo decías (tú misma lo decías)
Cuando yo te lo hacía (cuando yo te lo hacía)
Yeh, dile que tú eres mía, mía
Tú sabe' que eres mía, mía
Tú misma lo decías (tú misma lo decías)
Cuando yo te lo hacía (cuando yo te lo hacía)
Yo soy tu Romeo, pero no santo (no)
A estos bobos con la forty los espanto (¡plo-plo!)
Muchas me quieren desde que yo canto (ah)
Pero yo soy tuyo na' má' (wuh)
Yo soy tu Romeo, pero no santo (yeh)
A estos bobos con la forty los espanto (¡rrra!)
Muchas me quieren desde que yo canto (ajá)
Pero yo soy tuyo na' má'
Dile que tú eres mía desde la high (desde la high; yeh)
El yerno favorito de tu mai (de tu mai)
El capo que tenía to' las Jordan y las Nike (Jordan y las nike
Dile a estos bobos que dejen de darte like (de darte like)
Quiero está noche entera
Pa' recordar los tiempos en la escalera (la escalera)
Dile que yo no soy cualquiera
Yo soy tu primero, tú eres mi primera, yah-yah
Porque todos te quieren probar (ajá)
Lo que no saben es que no te dejas llevar de cualquiera
Y todos te quieren probar (wuh)
Lo que no saben es que hoy yo te voy a buscar, yeh-yeh (¡rrra!)
Dile que tú eres mía, mía
Tú sabe' que eres mía, mía
Tú misma lo decías (tú misma lo decías)
Cuando yo te lo hacía (cuando yo te lo hacía)
Dile que tú eres mía, mía
Tú sabe' que eres mía, mía
Tú misma lo decías (tú misma lo decías)
Cuando yo te lo hacía (cuando yo te lo hacía)"
Hotline Bling,"You used to call me on my
You used to, you used to
Yeah
You used to call me on my cell phone
Late night when you need my love
Call me on my cell phone
Late night when you need my love
And I know when that hotline bling
That can only mean one thing
I know when that hotline bling
That can only mean one thing
Ever since I left the city, you
Got a reputation for yourself now
Everybody knows and I feel left out
Girl you got me down, you got me stressed out
Cause ever since I left the city, you
Started wearing less and goin' out more
Glasses of champagne out on the dance floor
Hangin' with some girls I've never seen before
You used to call me on my cell phone
Late night when you need my love
Call me on my cell phone
Late night when you need my love
I know when that hotline bling
That can only mean one thing
I know when that hotline bling
That can only mean one thing
Ever since I left the city, you, you, you
You and me, we just don't get along
You make me feel like I did you wrong
Going places where you don't belong
Ever since I left the city, you
You got exactly what you asked for
Running out of pages in your passport
Hanging with some girls I've never seen before
You used to call me on my cell phone
Late night when you need my love
Call me on my cell phone
Late night when you need my love
And I know when that hotline bling
That can only mean one thing
I know when that hotline bling
That can only mean one thing
These days, all I do is
Wonder if you're bendin' over backwards for someone else
Wonder if you're rolling up a Backwoods for someone else
Doing things I taught you, gettin' nasty for someone else
You don't need no one else
You don't need nobody else, no
Why you never alone
Why you always touching road
Used to always stay at home, be a good girl
You was in the zone, yeah
You should just be yourself
Right now, you're someone else
You used to call me on my cell phone
Late night when you need my love
Call me on my cell phone
Late night when you need my love
And I know when that hotline bling
That can only mean one thing
I know when that hotline bling
That can only mean one thing
Ever since I left the city..."
Fake Love,"Yeah
Yeah
I've been down so long it look like up to me
They look up to me
I got fake people showin' fake love to me
Straight up to my face, straight up to my face
I've been down so long it look like up to me
They look up to me
I got fake people showin' fake love to me
Straight up to my face, straight up to my face
Somethin' ain't right when we talkin'
Somethin' ain't right when we talkin'
Look like you hidin' your problems
Really you never was solid
No you can't son me, you won't ever get to run me
Just when shit look, outta reach, I reach back like one, three
Like one, three, yeah
That's when they smile in my face
Whole time they wanna take my place
Whole time they wanna take my place
Whole time they wanna take my place
Yeah, I know they wanna take my place
I can tell that love is fake
I don't trust a word you say
How you wanna click up after your mistakes?
Look you in the face and it's just not the same
I've been down so long it look like up to me
They look up to me
I got fake people showin' fake love to me
Straight up to my face, straight up to my face
I've been down so long it look like up to me
They look up to me
I got fake people showin' fake love to me
Straight up to my face, straight up to my face
Yeah, straight up to my face, tryna play it safe
Vibe switch like night and day, I can see ya like right away
I came up, you changed up, I caught that whole play
Since then, it's never been the same
That's when they smile in my face
Whole time they wanna take my place
Whole time they wanna take my place
Whole time they wanna take my place
Yeah, I know they wanna take my place
I can tell that love is fake
(I can tell that love is fake)
I don't trust a word you say
(I don't trust a word)
How you wanna click up after your mistakes?
(That's just what I heard)
Look you in the face and it's just not the same
I've been down so long it look like up to me
They look up to me
I got fake people showin' fake love to me
Straight up to my face, straight up to my face
I've been down so long it look like up to me
They look up to me
I got fake people showin' fake love to me
Straight up to my face, straight up to my face (skrrt)"
