Song Name,Lyrics
Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),"They tell you while you're young
""Girls, go out and have your fun""
Then they hunt and slay the ones who actually do it
Criticize the way you fly when you're soarin' through the sky
Shoots you down and then they sigh, and say
""She looks like she's been through it""
Lord, what will become of me
Once I've lost my novelty?
I've had too much to drink tonight
And I know it's sad, but this is what I think about
And I wake up in the middle of the night
It's like I can feel time moving
How can a person know everything at 18 but nothing at 22?
And will you still want me when I'm nothing new?
How long will it be cute
All this crying in my room
Whеn you can't blame it on my youth
And roll your eyes with affеction?
And my cheeks are growing tired
From turning red and faking smiles
Are we only biding time 'til I lose your attention?
And someone else lights up the room?
People love an ingénue
I've had (I've had) too much to drink tonight
How did I go from growing up to breaking down?
And I wake up (wake up) in the middle of the night
It's like I can feel time moving
How can a person know everything at 18 but nothing at 22?
Will you still want me when I'm nothing new?
I know someday I'm gonna meet her, it's a fever dream
The kind of radiance you only have at 17
She'll know the way, and then she'll say she got the map from me
I'll say I'm happy for her, then I'll cry myself to sleep
Oh, whoa, whoa
Oh, whoa, whoa, oh, whoa, oh
I've had (I've had) too much to drink tonight
But I wonder if they'll miss me once they drive me out
I wake up (wake up) in the middle of the night
And I can feel time moving
How can a person know everything at 18 but nothing at 22?
And will you still want me
Will you still want me
Will you still want me
When I'm nothing new?"
the 1,Unavailable
The Way I Loved You (Taylor’s Version),"He is sensible and so incredible
And all my single friends are jealous
He says everything I need to hear, and it's like
I couldn't ask for anything better
He opens up my door and I get into his car
And he says, ""You look beautiful tonight""
And I feel perfectly fine
But I miss screaming and fighting and kissing in the rain
And it's 2 a.m. and I'm cursing your name
So in love that you act insane
And that's the way I loved you
Breaking down and coming undone
It's a roller coaster kind of rush
And I never knew I could feel that much
And that's the way I loved you
He respects my space
And never makes me wait
And he calls exactly when he says he will
He's close to my mother
Talks business with my father
He's charming and endearing
And I'm comfortable
But I miss screaming and fighting and kissing in the rain
And It's 2 a.m. and I'm cursing your name
You're so in love that you act insane
And that's the way I loved you
Breaking down and coming undone
It's a roller coaster kind of rush
And I never knew I could feel that much
And that's the way I loved you
He can't see the smile I'm faking
And my heart's not breaking
'Cause I'm not feeling anything at all
And you were wild and crazy
Just so frustrating, intoxicating, complicated
Got away by some mistake and now
I miss screaming and fighting and kissing in the rain
It's 2 a.m. and I'm cursing your name
I'm so in love that I acted insane
And that's the way I loved you
Breaking down and coming undone
It's a roller coaster kind of rush
And I never knew I could feel that much
And that's the way I loved you
Whoa-whoa-oh-oh, oh
And that's the way I loved you
Oh-oh-oh-oh, oh-oh-oh-oh
Never knew I could feel that much
And that's the way I loved you"
I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),"3 a.m. and I'm still awake, I'll bet you're just fine
Fast asleep in your city that's better than mine
And the girl in your bed has a fine pedigree
And I'll bet your friends tell you she's better than me, huh
Well, I tried to fit in with your upper-crust circles
Yeah, they let me sit in back when we were in love
Oh, they sit around talkin' 'bout the meaning of life
And the book that just saved 'em that I hadn't heard of
But now that we're done and it's over
I bet you couldn't believe
When you realized I'm harder to forget, than I was to leave
And I bet you think about me
You grew up in a silver-spoon gated community
Glamorous, shiny, bright Beverly Hills
I was raised on a farm, no, it wasn't a mansion
Just livin' room dancin' and kitchen table bills
But you know what they say, you can't help who you fall for
And you and I fell like an early spring snow
But reality crept in, you said we're too different
You laughed at my dreams, rolled your eyes at my jokes
Mr. Superior-Thinkin'
Do you have all the space that you need?
I don't have to be your shrink to know that you'll never be happy
And I bet you think about me
I bet you think about me, yes
I bet you think about me
Ooh, block it all out
The voices so loud sayin', ""Why did you let her go?""
Does it make you feel sad
That the love that you're lookin' for
Is the love that you had?
Now you're out in the world, searchin' for your soul
Scared not to be hip, scared to get old
Chasing make-believe status, last time you felt free
Was when none of that shit mattered 'cause you were with me
But now that we're done and it's over
I bet it's hard to believe
But it turned out I'm harder to forget than I was to leave
Then, yeah, I bet you think about me
I bet you think about me, yes
I bet you think about me
I bet you think about me when you're out
At your cool indie music concerts every week
I bet you think about me in your house
With your organic shoes and your million-dollar couch
I bet you think about me when you say
""Oh my god, she's insane, she wrote a song about me""
I bet you think about me"
You Need To Calm Down,"You are somebody that I don't know
But you're taking shots at me like it's Patrón
And I'm just like ""Damn, it's 7:00 a.m.""
Say it in the street, that's a knock-out
But you say it in a Tweet, that's a cop-out
And I'm just like, ""Hey, are you okay?""
And I ain't trying to mess with your self-expression
But I've learned the lesson that stressin'
And obsessin' 'bout somebody else is no fun
And snakes and stones never broke my bones so
So, oh-oh, oh-oh, oh-oh, oh-oh, oh-oh
You need to calm down
You're being too loud
And I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (oh)
You need to just stop
Like, can you just not step on my gown?
You need to calm down
You are somebody that we don't know
But you're coming at my friends like a missile
Why are you mad?
When you could be GLAAD? (You could be GLAAD)
Sunshine on the street at the parade
But you would rather be in the dark ages
Making that sign, must've taken all night
You just need to take several seats and then try to restore the peace
And control your urges to scream about all the people you hate
'Cause shade never made anybody less gay so
So, oh-oh, oh-oh, oh-oh, oh-oh, oh-oh
You need to calm down
You're being too loud
And I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (oh)
You need to just stop
Like, can you just not step on his gown?
You need to calm down
And we see you over there on the internet
Comparing all the girls who are killing it
But we figured you out
We all know now, we all got crowns
You need to calm down
Oh-oh, oh-oh, oh-oh, oh-oh, oh-oh
You need to calm down (you need to calm down)
You're being too loud (you're being too loud)
And I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (oh)
You need to just stop (can you stop?)
Like, can you just not step on our gowns?
You need to calm down"
Red,"Loving him is like driving a new Maserati down a dead end street
Faster than the wind, passionate as sin, ending so suddenly
Loving him is like trying to change your mind
Once you're already flying through the free fall
Like the colors in autumn, so bright, just before they lose it all
Losing him was blue, like I'd never known
Missing him was dark gray, all alone
Forgetting him was like trying to know
Somebody you never met
But loving him was red
Loving him was red
Touching him was like realizing all you ever wanted
Was right there in front of you
Memorizing him was as easy as knowing all the words
To your old favorite song
Fighting with him was like trying to solve a crossword
And realizing there's no right answer
Regretting him was like wishing you never found out
That love could be that strong
Losing him was blue, like I'd never known
Missing him was dark gray, all alone
Forgetting him was like trying to know
Somebody you never met
But loving him was red
Oh, red
Burning red
Remembering him comes in flashbacks and echoes
Tell myself it's time now gotta let go
But moving on from him is impossible
When I still see it all in my head
In burning red
Burning, it was red
Oh, losing him was blue, like I'd never known
Missing him was dark gray, all alone
Forgetting him was like trying to know
Somebody you never met
'Cause loving him was red
Yeah, yeah, red
Burning red
And that's why he's spinning 'round in my head
Comes back to me, burning red
Yeah, yeah
His love was like driving a new Maserati down a dead end street"
New Romantics,"We're all bored
We're all so tired of everything
We wait for trains that just aren't coming
We show off our different scarlet letters
Trust me, mine is better
We're so young
But we're on the road to ruin
We play dumb but we know exactly what we're doin'
We cry tears of mascara in the bathroom
Honey, life is just a classroom
(Ah-ah-ah-ah-ah-ah)
'Cause baby, I could build a castle
Out of all the bricks they threw at me
And every day is like a battle
But every night with us is like a dream
Baby, we're the new romantics
Come on, come along with me
Heartbreak is the national anthem
We sing it proudly
We are too busy dancing
To get knocked off our feet
Baby, we're the new romantics
The best people in life are free
We're all here
The lights and noise are blinding
We hang back
It's all in the timing
It's poker
He can't see it in my face
But I'm about to play my Ace (ah)
We need love
But all we want is danger
We team up
Then switch sides like a record changer
The rumors are terrible and cruel
But honey, most of them are true
(Ah-ah-ah-ah-ah-ah)
'Cause baby, I could build a castle
Out of all the bricks they threw at me
And every day is like a battle
But every night with us is like a dream
Baby, we're the new romantics
Come on, come along with me
Heartbreak is the national anthem
We sing it proudly
We are too busy dancing
To get knocked off our feet
Baby, we're the new romantics
The best people in life are free
Oh-oh
(Oh, oh, oh-oh, oh)
So, come on, come along with me
(Oh, oh, oh-oh, oh)
The best people in life are free
(Oh, oh, oh-oh, oh)
Please take my hand and
Please take me dancing, and
Please leave me stranded
It's so romantic (it's so romantic)
(Ah-ah-ah-ah-ah-ah)
Oh, 'cause baby, I could build a castle
Out of all the bricks they threw at me
And every day is like a battle (oh-oh)
But every night with us is like a dream
'Cause baby, I could build a castle (castle)
Out of all the bricks they threw at me
And every day is like a battle
But every night with us is like a dream
Baby, we're the new romantics
Come on, come along with me
Heartbreak is the national anthem
We sing it proudly
We are too busy dancing
To get knocked off our feet
Baby, we're the new romantics
The best people in life are free"
Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),Unavailable
The Man,"I would be complex
I would be cool
They'd say I played the ﬁeld before I found someone to commit to
And that would be ok
For me to do
Every conquest I had made would make me more of a boss to you
I'd be a fearless leader
I'd be an alpha type
When everyone believes ya
What's that like?
I'm so sick of running as fast as I can
Wondering if I'd get there quicker
If I was a man
And I'm so sick of them coming at me again
'Cause if I was a man
Then I'd be the man
I'd be the man
I'd be the man
They'd say I hustled
Put in the work
They wouldn't shake their heads and question how much of this I deserve
What I was wearing
If I was rude
Could all be separated from my good ideas and power moves?
And they would toast to me, oh
Let the players play
I'd be just like Leo
In Saint-Tropez
I'm so sick of running as fast as I can
Wondering if I'd get there quicker
If I was a man
And I'm so sick of them coming at me again
'Cause if I was a man
Then I'd be the man
I'd be the man
I'd be the man
What's it like to brag about
Raking in dollars
And getting bitches and models
And it's all good if you're bad
And it's okay if you're mad
If I was out ﬂashing my dollars
I'd be a bitch, not a baller
They paint me out to be bad
So it's okay that I'm mad
I'm so sick of running as fast as I can
Wondering if I'd get there quicker if I was a man (you know that)
And I'm so sick of them coming at me again (coming at me again)
'Cause if I was a man (if I was a man)
Then I'd be the man (then I'd be the man)
I'm so sick of running as fast as I can (as fast as I can)
Wondering if I'd get there quicker if I was a man (hey)
And I'm so sick of them coming at me again (coming at me again)
'Cause if I was a man (if I was a man), then I'd be the man
I'd be the man
I'd be the man (oh)
I'd be the man (yeah)
I'd be the man (I'd be the man)
If I was a man
Then I'd be the man"
Lover,"We could leave the Christmas lights up 'til January
And this is our place, we make the rules
And there's a dazzling haze, a mysterious way about you dear
Have I known you 20 seconds or 20 years?
Can I go where you go?
Can we always be this close forever and ever?
And ah, take me out, and take me home
You're my, my, my, my
Lover
We could let our friends crash in the living room
This is our place, we make the call
And I'm highly suspicious that everyone who sees you wants you
I've loved you three summers now, honey, but I want 'em all
Can I go where you go?
Can we always be this close forever and ever?
And ah, take me out, and take me home (forever and ever)
You're my, my, my, my
Lover
Ladies and gentlemen, will you please stand?
With every guitar string scar on my hand
I take this magnetic force of a man to be my lover
My heart's been borrowed and yours has been blue
All's well that ends well to end up with you
Swear to be overdramatic and true to my lover
And you'll save all your dirtiest jokes for me
And at every table, I'll save you a seat, lover
Can I go where you go?
Can we always be this close forever and ever?
And ah, take me out, and take me home (forever and ever)
You're my, my, my, my
Oh, you're my, my, my, my
Darling, you're my, my, my, my
Lover"
Last Kiss,"I still remember the look on your face
Lit through the darkness at 1:58
The words that you whispered for just us to know
You told me you loved me
So why did you go away?
Away
Away
I do recall now the smell of the rain
Fresh on the pavement, I ran off the plane
That July 9th, the beat of your heart
It jumps through your shirt
I can still feel your arms
But now I'll go
Sit on the floor wearing your clothes
All that I know is I don't know
How to be something you miss
I never thought we'd have a last kiss
Never imagined we'd end like this
Your name, forever the name on my lips
I do remember the swing of your step
The life of the party, you're showing off again
And I roll my eyes and then you'd pull me in
I'm not much for dancing but for you I did
Because I love your handshake, meeting my father
I love how you walk with your hands in your pockets
How you'd kiss me when I was in the middle of saying something
There's not a day I don't miss those rude interruptions
And I'll go
Sit on the floor wearing your clothes
All that I know is I don't know
How to be something you miss
Never thought we'd have a last kiss
Never imagined we'd end like this
Your name, forever the name on my lips
So I'll watch your life in pictures like I used to watch you sleep
And I feel you forget me like I used to feel you breathe
And I'll keep up with our old friends just to ask them how you are
Hope it's nice where you are
And I hope the sun shines and it's a beautiful day
And something reminds you you wish you had stayed
You can plan for a change in the weather and time
But I never planned on you changing your mind
So I'll go
Sit on the floor wearing your clothes
All that I know is I don't know
How to be something you miss
Never thought we'd have a last kiss
Never imagined we'd end like this
Your name, forever the name on my lips
Just like our last kiss
Forever the name on my lips
Forever the name on my lips
Just like our last"
All Too Well,Unavailable
my tears ricochet,"We gather here, we line up
Weepin' in a sunlit room, and
If I'm on fire, you'll be made of ashes too
Even on my worst day, did I deserve, babe
All the hell you gave me?
'Cause I loved you, I swear I loved you
'Til my dying day
I didn't have it in myself to go with grace
And you're the hero flying around, saving face
And if I'm dead to you, why are you at the wake?
Cursing my name, wishing I stayed
Look at how my tears ricochet
We gather stones, never knowing what they'll mean
Some to throw, some to make a diamond ring
You know I didn't want to have to haunt you
But what a ghostly scene
You wear the same jewels that I gave you
As you bury me
I didn't have it in myself to go with grace
'Cause when I'd fight, you used to tell me I was brave
And if I'm dead to you, why are you at the wake?
Cursing my name, wishing I stayed
Look at how my tears ricochet
And I can go anywhere I want
Anywhere I want, just not home
And you can aim for my heart, go for blood
But you would still miss me in your bones
And I still talk to you (when I'm screaming at the sky)
And when you can't sleep at night (you hear my stolen lullabies)
I didn't have it in myself to go with grace
And so the battleships will sink beneath the waves
You had to kill me, but it killed you just the same
Cursing my name, wishing I stayed
You turned into your worst fears
And you're tossing out blame, drunk on this pain
Crossing out the good years
And you're cursing my name, wishing I stayed
Look at how my tears ricochet"
gold rush,"Gleaming
Twinkling
Eyes like sinking ships
On waters so inviting
I almost jump in
But I don't like a gold rush, gold rush
I don't like anticipating my face in a red flush
I don't like that anyone would die to feel your touch
Everybody wants you
Everybody wonders what it would be like to love you
Walk past, quick brush
I don't like slow motion double vision in rose blush
I don't like that falling feels like flying 'til the bone crush
Everybody wants you
But I don't like a gold rush
What must it be like
To grow up that beautiful?
With your hair falling into place like dominos
I see me padding 'cross your wooden floors
With my Eagles t-shirt hanging from the door
At dinner parties
I call you out on your contrarian shit
And the coastal town
We wandered 'round had never
Seen a love as pure as it
And then it fades into the gray of my day old tea
'Cause you know it could never be
'Cause I don't like a gold rush, gold rush
I don't like anticipating my face in a red flush
I don't like that anyone would die to feel your touch
Everybody wants you
Everybody wonders what it would be like to love you
Walk past, quick brush
I don't like slow motion double vision in rose blush
I don't like that falling feels like flying 'til the bone crush
Everybody wants you
But I don't like a gold rush
What must it be like
To grow up that beautiful?
With your hair falling into place like dominoes
My mind turns your life into folklore
I can't dare to dream about you anymore
At dinner parties
Won't call you out on your contrarian shit
And the coastal town
We never found will never
See a love as pure as it
'Cause it fades into the gray of my day old tea
'Cause it will never be
Gleaming
Twinkling
Eyes like sinking ships
On waters so inviting
I almost jump in"
Better Man (Taylor's Version) (From The Vault),Unavailable
Look What You Made Me Do,"I don't like your little games
Don't like your tilted stage
The role you made me play of the fool
No, I don't like you
I don't like your perfect crime
How you laugh when you lie
You said the gun was mine
Isn't cool, no, I don't like you (oh!)
But I got smarter, I got harder in the nick of time
Honey, I rose up from the dead, I do it all the time
I got a list of names, and yours is in red, underlined
I check it once, then I check it twice, oh!
Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me...
Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me do
I (I) don't (don't) like your kingdom keys (keys)
They (they) once belonged to me (me)
You (you) asked me for a place to sleep
Locked me out and threw a feast (what?)
The world moves on, another day another drama, drama
But not for me, not for me, all I think about is karma
And then the world moves on, but one thing's for sure
Maybe I got mine, but you'll all get yours
But I got smarter, I got harder in the nick of time (nick of time)
Honey, I rose up from the dead, I do it all the time (I do it all the time)
I got a list of names, and yours is in red, underlined
I check it once, then I check it twice, oh!
Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me...
Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me do
I don't trust nobody and nobody trusts me
I'll be the actress starring in your bad dreams
I don't trust nobody and nobody trusts me
I'll be the actress starring in your bad dreams
I don't trust nobody and nobody trusts me
I'll be the actress starring in your bad dreams
I don't trust nobody and nobody trusts me
I'll be the actress starring in your bad dreams
I'm sorry
But the old Taylor can't come to the phone right now
Why? Oh, 'cause she's dead (oh)
Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me...
Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me do
Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me...
Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me do"
End Game,"I wanna be your endgame
I wanna be your first string
I wanna be your A-Team
I wanna be your endgame, endgame
Big reputation, big reputation
Ooh you and me we got big reputations, ah
And you heard about me, ooh
I got some big enemies
Big reputation, big reputation
Ooh you and me would be a big conversation, ah
And I heard about you, ooh
You like the bad ones too
You so dope, don't overdose
I'm so stoked, I need a toast
We do the most
I'm in the Ghost like I'm whippin' a boat
I got a reputation girl, that don't precede me
I'm one call away, whenever you need me
I'm in a G5
Come to the A side
I got a bad boy persona that's what they like
You love it
I love it too 'cause you my type
You hold me down and I protect you with my life
I don't wanna touch you (I don't wanna be)
Just anther ex-love (you don't wanna see)
I don't wanna miss you (I don't wanna miss you)
Like the other girls do
I don't wanna hurt you (I just wanna be)
Drinkin' on a beach with (you all over me)
I know what they all say (I know what they all say)
But I ain't tryna play
I wanna be your endgame
I wanna be your first string
I wanna be your A Team
I wanna be your endgame, endgame
Knew her when I was young
Reconnected when we were little bit older
Both sprung, I got issues and chips on both of my shoulders
Reputation precedes me, in rumors I'm knee deep
The truth is it's easier to ignore it, believe me
Even when we'd argue, we don't do it for long
And you understand the good and bad, end up in the song
For all your beautiful traits, and the way you do it with ease
For all my flaws, paranoia, and insecurities
I've made mistakes, and made some choices that's hard to deny
After the storm, something was born on the fourth of July
I've passed days without fun, this endgame is the one
With four words on the tip of my tongue, I'll never say
I don't wanna touch you (I don't wanna be)
Just anther ex-love (you don't wanna see)
I don't wanna miss you (I don't wanna miss you)
Like the other girls do
I don't wanna hurt you (I just wanna be)
Drinkin' on a beach with (you all over me)
I know what they all say
But I ain't tryna play
I wanna be your endgame
I wanna be your first string
I wanna be your A Team
I wanna be your endgame, endgame
Big reputation, big reputation
Ooh you and me we got big reputations, ahh
And you heard about me, ooh
I got some big enemies
Big reputation, big reputation
Ooh you and me would be a big conversation, ahh
And I heard about you, ooh
You like the bad ones too
I hit you like bang
We tried to forget it, but we just couldn't
And I bury hatchets but I keep maps of where I put 'em
Reputation precedes me, they told you I'm crazy
I swear I don't love the drama, it loves me
And I can't let you go, your hand print's on my soul
It's like your eyes are liquor, it's like your body is gold
You've been calling my bluff on all my usual tricks
So here's the truth from my red lips
I wanna be your endgame
I wanna be your first string
I wanna be your A Team
I wanna be your endgame, endgame
I wanna be your endgame
I wanna be your first string
I wanna be your A Team
I wanna be your endgame, endgame"
Out Of The Woods,"Looking at it now
It all seems so simple
We were lying on your couch
I remember
You took a Polaroid of us
Then discovered
(Then discovered)
The rest of the world was black and white
But we were in screaming color
And I remember thinking
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods?
Are we in the clear yet?
Are we in the clear yet?
Are we in the clear yet?
In the clear yet, good
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods?
Are we in the clear yet?
Are we in the clear yet?
Are we in the clear yet?
In the clear yet, good
(Are we out of the woods?)
Looking at it now
Last December
(Last December)
We were built to fall apart
Then fall back together
(Back together)
Ooh, your necklace hanging from my neck
The night we couldn't quite forget
When we decided, we decided
To move the furniture so we could dance
Baby, like we stood a chance
Two paper airplanes flying, flying, flying
And I remember thinking
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods?
Are we in the clear yet?
Are we in the clear yet?
Are we in the clear yet?
In the clear yet, good
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods?
Are we in the clear yet?
Are we in the clear yet?
Are we in the clear yet?
In the clear yet, good
(Are we out of the woods?)
Remember when you hit the brakes too soon?
Twenty stitches in a hospital room
When you started crying, baby, I did too
But when the sun came up, I was looking at you
Remember when we couldn't take the heat?
I walked out, I said ""I'm setting you free""
But the monsters turned out to be just trees
When the sun came up you were looking at me
You were looking at me, oh
You were looking at me
(Are we out of the woods yet?)
(Are we out of the woods yet?)
(Are we out of the woods yet?)
(Are we out of the woods?)
I remember
(Are we in the clear yet?)
(Are we in the clear yet?)
Oh, I remember
Are we out of the woods yet?
Are we out of the woods yet? (Yeah)
Are we out of the woods yet?
Are we out of the woods?
Are we in the clear yet?
Are we in the clear yet?
Are we in the clear yet?
In the clear yet, good
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods?
Are we in the clear yet? (Yeah)
Are we in the clear yet? (Yeah)
Are we in the clear yet?
In the clear yet, good
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods?
Are we in the clear yet?
Are we in the clear yet?
Are we in the clear yet?
In the clear yet, good
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods?
Are we in the clear yet?
Are we in the clear yet?
Are we in the clear yet?
In the clear yet, good"
Babe (Taylor's Version) (From The Vault),"What about your promises, promises?
What about your promises, promises, promises? No
What a shame
Didn't want to be the one that got away, yeah
Big mistake, you broke the sweetest promise
That you never should have made
I'm here on the kitchen floor
You call, but I won't hear it
You said no one else, how could you do this, babe?
You really blew this, babe
We ain't getting through this one, babe (yeah, yeah, yeah)
This is the last time I'll ever call you, babe
(This is the last time, this is the last time)
This is the last time I'll ever call you, babe
(What about your promises, promises, promises? No)
What a waste
Taking down the pictures and the plans we made, yeah
And it's strange how your face doesn't look so innocent
Your secret has its consequence and that's on you, babe
I break down every time you call
We're a wreck, you're the wrecking ball
We said no one else, how could you do this, babe?
You really blew this, babe
We ain't getting through this one, babe (yea, yea, yea)
This is the last time I'll ever call you, babe
(This is the last time, this is the last time)
This is the last time I'll ever call you
Since you admitted it (oh-oh), I keep picturing (oh-oh)
Her lips on your neck (oh-oh), I can't unsee it (oh-oh)
I hate that because of you, I can't love you, babe
What a shame
Didn't want to be the one that got away
How could you do this, babe? (Eh, eh, eh, eh, eh)
You really blew this, babe (babe, eh, yeah, eh)
We ain't getting through this one, babe (yeah, yeah, yeah)
This is the last time I'll ever call you, babe
(This is the last time, this is the last time)
This is the last time I'll ever call you
I'm here on the kitchen floor
You call, but I won't hear it
You said no one else
We ain't getting through this one, babe
I break down every time you call
We're a wreck, you're the wrecking ball
You said no one else
This is the last time I'll never call you, babe (yeah, yeah, yeah)"
"no body, no crime (feat. HAIM)","He did it
He did it
Este's a friend of mine
We meet up every Tuesday night for dinner and a glass of wine
Este's been losing sleep
Her husband's acting different and it smells like infidelity
She says, ""That ain't my merlot on his mouth""
""That ain't my jewelry on our joint account""
No, there ain't no doubt
I think I'm gonna call him out
She says
""I think he did it but I just can't prove it""
I think he did it but I just can't prove it
I think he did it but I just can't prove it
No, no body, no crime
But I ain't letting up until the day I die
No, no
I think he did it
No, no
He did it
Este wasn't there
Tuesday night at Olive Garden, at her job, or anywhere
He reports his missing wife
And I noticed when I passed his house his truck has got some brand new tires
And his mistress moved in
Sleeps in Este's bed and everything
No, there ain't no doubt
Somebody's gotta catch him out
'Cause
I think he did it but I just can't prove it (he did it)
I think he did it but I just can't prove it (he did it)
I think he did it but I just can't prove it
No, no body, no crime
But I ain't letting up until the day I die
No, no
I think he did it
No, no
He did it
Good thing my daddy made me get a boating license when I was fifteen
And I've cleaned enough houses to know how to cover up a scene
Good thing Este's sister's gonna swear she was with me (""She was with me dude"")
Good thing his mistress took out a big life insurance policy
They think she did it but they just can't prove it
They think she did it but they just can't prove it
She thinks I did it but she just can't prove it
No, no body, no crime
I wasn't letting up until the day he
No, no body, no crime
I wasn't letting up until the day he
No, no body, no crime
I wasn't letting up until the day he died"
Gorgeous,"You should take it as a compliment
That I got drunk and made fun of the way you talk
You should think about the consequence
Of your magnetic field being a little too strong
And I got a boyfriend, he's older than us
He's in the club doing, I don't know what
You're so cool, it makes me hate you so much (I hate you so much)
Whisky on ice, Sunset and Vine
You've ruined my life, by not being mine
You're so gorgeous
I can't say anything to your face
'Cause look at your face
And I'm so furious
At you for making me feel this way
But, what can I say?
You're gorgeous
You should take it as a compliment
That I'm talking to everyone here but you (but you, but you)
And you should think about the consequence
Of you touching my hand in the darkened room (dark room, dark room)
If you've got a girlfriend, I'm jealous of her
But if you're single that's honestly worse
'Cause you're so gorgeous it actually hurts
(Honey, it hurts)
Ocean blue eyes looking in mine
I feel like I might sink and drown and die
You're so gorgeous
I can't say anything to your face (to your face)
'Cause look at your face (look at your face)
And I'm so furious
At you for making me feel this way
But what can I say?
You're gorgeous
You make me so happy, it turns back to sad, yeah
There's nothing I hate more than what I can't have
You are so gorgeous it makes me so mad
You make me so happy, it turns back to sad, yeah
There's nothing I hate more than what I can't have
Guess I'll just stumble on home to my cats
Alone, unless you wanna come along, oh
You're so gorgeous
I can't say anything to your face (to your face)
'Cause look at your face (look at your face)
And I'm so furious (I'm so furious)
At you for making me feel this way (feel this way)
But what can I say? (I say)
You're gorgeous
You make me so happy, it turns back to sad, yeah
There's nothing I hate more than what I can't have
You are so gorgeous it makes me so mad
You're gorgeous
You make me so happy, it turns back to sad, yeah
There's nothing I hate more than what I can't have
You are so gorgeous it makes me so mad
You're gorgeous"
‘tis the damn season,"If I wanted to know who you were hanging with
While I was gone I would have asked you
It's the kind of cold, fogs up windshield glass
But I felt it when I passed you
There's an ache in you put there by the ache in me
But if it's all the same to you
It's the same to me
So we could call it even
You could call me babe for the weekend
'Tis the damn season, write this down
I'm stayin' at my parents' house
And the road not taken looks real good now
And it always leads to you in my hometown
I parkеd my car right between the Methodist
And thе school that used to be ours
The holidays linger like bad perfume
You can run, but only so far
I escaped it too, remember how you watched me leave
But if it's okay with you, it's okay with me
We could call it even
You could call me babe for the weekend
'Tis the damn season, write this down
I'm stayin' at my parents' house
And the road not taken looks real good now
Time flies, messy as the mud on your truck tires
Now I'm missing your smile, hear me out
We could just ride around
And the road not taken looks real good now
And it always leads to you in my hometown
Sleep in half the day just for old times' sake
I won't ask you to wait if you don't ask me to stay
So I'll go back to L.A. and the so-called friends
Who'll write books about me, if I ever make it
And wonder about the only soul who can tell which smiles I'm fakin'
And the heart I know I'm breakin' is my own
To leave the warmest bed I've ever known
We could call it even
Even though I'm leavin'
And I'll be yours for the weekend
'Tis the damn season
We could call it even
You could call me babe for the weekend
'Tis the damn season, write this down
I'm stayin' at my parents' house
And the road not taken looks real good now
Time flies, messy as the mud on your truck tires
Now I'm missing your smile, hear me out
We could just ride around
And the road not taken looks real good now
And it always leads to you in my hometown
It always leads to you in my hometown"
